Id,estVol
ID000FHKDQ6,0.18393199999999998
ID000C6YWQ6,0.524251
ID000MT6W40,0.15281199999999998
ID000QC0RZ6,0.38056
ID000KCPPK5,0.711691
ID000BVW3Z8,0.603642
ID000BF7T48,0.461531
ID000CNV1H0,0.347017
ID000QZYG19,0.21578899999999998
ID000MCWP07,0.298815
ID000RT3Y53,0.388531
ID000BFGBS1,0.44089700000000004
ID000TFF1W0,0.356746
ID000K5B0G5,0.23831
ID000D2YF63,0.275592
ID000TXTNL0,0.622202
ID000DWB4H5,0.2958
ID000BCN772,0.41824799999999995
ID000BS09X9,0.25900700000000004
ID000BF9R31,0.24123499999999998
ID000C1K885,0.2391
ID000VCPRK9,0.309639
ID000BKT5S9,0.219296
ID000CSB2G0,0.306739
ID000DXM8V6,0.431507
ID000RK5893,0.451046
ID000C2PWS3,0.26450799999999997
ID000G3YZ82,0.296209
ID000BV0F59,0.278942
ID000VH6JY2,0.417034
ID000BJWPJ4,0.535101
ID000RLXYC9,0.413236
ID000D54YD0,0.174151
ID000PNG7G1,0.39510100000000004
ID000CYR6T7,0.509624
ID000CL4861,0.325943
ID000C3W272,0.619567
ID000C2TXM3,0.295756
ID000C3BS14,0.593796
ID000DSZP63,0.3367
ID000BS1Y72,0.709073
ID000PP4X36,0.382282
ID000J2W721,0.276388
ID000PMQWF8,0.275018
ID000BS1Q06,0.22924899999999998
ID000Q2M3Y8,0.496541
ID000CVSV53,0.149528
ID000BY1GM1,0.528979
ID000Q5LWL2,0.22505300000000003
ID000BH1TT3,0.113962
ID000F9PSS4,0.402725
ID000W98LK7,0.311738
ID000BFQQQ9,0.408702
ID000P46S50,0.306697
ID000BDWYF2,0.20975100000000002
ID000JJQTP8,0.312442
ID000BLDDC4,0.11525899999999999
ID000FWNCM6,0.18333
ID000D66X20,0.573104
ID0017BMVT1,0.629022
ID000R30QS5,0.29709800000000003
ID0014FXSR2,0.37733099999999997
ID000DDY0Z0,0.305096
ID000MVS6M8,0.261031
ID000G4NF68,0.142593
ID000DT6QX1,0.188185
ID000BFZ068,0.09777539999999998
ID000DXWNN1,0.759053
ID000C3KFS3,0.10034900000000001
ID000DSJW48,0.175476
ID000CL5GH0,0.169319
ID000P33LR6,0.0828979
ID000BXQHQ0,0.12437000000000001
ID000BX23F9,0.150916
ID000BVHW90,0.0993319
ID000LDZ491,0.12815
ID000N7Z4W6,0.102421
ID000FM6VK7,0.0810794
ID000CKS6S7,0.110179
ID000FBG126,0.08551489999999999
ID000BQYCN0,0.131057
ID000R69TG6,0.13481400000000002
ID000C94Q86,0.140843
ID000BNGZC8,0.11168399999999999
ID000BP6NG7,0.1708
ID001HNS0L4,0.223336
ID000NJGLM4,0.18211
ID001KTDKS2,0.9599979999999999
ID00186X810,0.43073999999999996
ID001BSP1X7,0.23280100000000004
ID001P5HHT1,0.200327
ID000BKR020,0.15286
ID000N0HR05,0.0899952
ID000K1QKV7,0.0957937
ID00188GC89,0.531513
ID001BJKHB1,0.730527
ID000VDHKC0,0.248912
ID001931N81,0.5612550000000001
ID001RYT7G9,0.255162
ID000CW7YC0,0.0925795
ID000D4WJF3,0.11401800000000001
ID000BWZF40,0.137876
ID000BMTW42,0.142981
ID000BNG2M0,0.19183499999999998
ID000BFQLZ0,0.166151
ID000GF2JL1,0.202819
ID000DSMJ34,0.186385
ID000GL2XB8,0.203123
ID000DP9KW0,0.18298599999999998
ID000BSGGQ4,0.263364
ID000BR82H6,0.204087
ID001QRHWY3,0.281353
ID000BF8B64,0.21588400000000002
ID000QVKPT3,0.20501100000000003
ID002832L10,0.691084
ID000GWH0X6,0.10423199999999999
ID000BVFYF1,0.134737
ID002WR0G04,0.626364
ID00336CNK0,0.5484439999999999
ID0033XLQ88,0.234619
ID002WYG4X3,0.35503
ID0035MCY56,0.899943
ID002CR8405,0.368219
ID000CRQVF3,0.148652
ID003G4DHL2,0.128915
ID003M1YMD6,0.514187
ID003T0P9C1,0.141994
ID0032JYVT2,0.201973
ID000DD3GQ9,0.155844
ID004K945Q5,0.113656
ID000BX9VY9,0.176958
ID00423N060,0.256087
ID000BT0ZM1,0.175608
ID002BLV5W5,0.37816
ID001BKSXR8,0.202194
ID001XSCM70,0.22610700000000003
ID005Y439P2,1.03047
ID005ZRP5B9,0.607236
ID00658GSS4,0.352943
ID0069GK7B1,0.23725100000000002
ID000GPS8R9,0.336661
ID0080JRJV5,0.339127
ID008FKHXD6,0.40424
ID0027T2XX3,0.12709600000000001
ID006XSFQ95,0.770096
ID004DF5JN1,0.18038099999999999
ID0024QJXK8,0.435647
ID007QTDD18,0.32381
ID000BPX086,0.2367
ID009F0QSG6,0.14451
ID000BMYGS5,0.10423199999999999
ID000JYZ4V3,0.0991154
ID000SNRLB0,0.12001099999999999
ID000BS7YX7,0.0801646
ID000QHK545,0.0964536
ID000BVBYJ1,0.0826092
ID000BP5TK0,0.16286199999999998
ID0018J9X78,0.0707573
ID006KCRYF7,0.275335
ID0073CFLW6,0.823866
ID001XVXHF2,0.27818200000000004
ID001R34D26,0.352907
ID001BK36N8,0.23554
ID000BLNNJ4,0.21937199999999998
ID000BZ6048,0.215135
ID000HJ82X0,0.31164000000000003
ID000C07H28,0.338898
ID000BTB947,0.268488
ID000CY5X49,0.288274
ID000BMQG40,0.409407
ID000BXH8N3,0.351441
ID000MHFPT4,0.255369
ID000MHFRK9,0.255369
ID000H066N5,0.7197020000000001
ID000BTKM11,0.475999
ID000BTN524,0.690665
ID000FCPP30,0.290715
ID000DWL5N4,0.182899
ID000BTBZ58,0.47093500000000005
ID000QHCSV4,0.519324
ID000PR9QP8,0.350628
ID000TGKJ80,0.27195199999999997
ID00265V1Q2,0.45522700000000005
ID005KMXK15,0.398309
ID005JZPHQ7,0.39324899999999996
ID005WWD8T9,0.25559699999999996
ID006887SY4,0.235723
ID0087MPRC6,0.179856
ID009DCDZ61,0.185016
ID000BGY1M7,0.130223
ID000BHK9M3,0.130223
ID000DXGWY7,0.173954
ID000FGQF96,0.173954
ID000BTPZ35,0.306399
ID000BVNND8,0.306399
ID000BH1GW7,0.184108
ID000BLFJG5,0.184108
ID000BS9318,0.6348739999999999
ID000BTBWZ2,0.6348739999999999
ID000MJRL61,0.201985
ID000Q01DD6,0.201985
ID000BLP7Y0,0.29076
ID0033B8P01,0.38639
IDZQ0009LP9,0.624316
ID000BC1TX9,0.09269680000000001
ID000BCSW45,0.313752
ID000BNSF20,0.0866461
IDZQ000WXZ6,0.22664
ID000BCNV42,0.187245
IDZQ000XTF6,0.246493
IDZQ0000RP5,0.232197
ID000BN0KY4,0.12704300000000002
IDZQ000YG45,0.227196
IDZQ000KY05,0.147125
ID000BCQMS3,0.131057
ID000DJLQX6,0.532423
ID000BCR670,0.145673
ID000BD5XC7,0.196854
ID000BMXCK3,0.25067399999999995
ID000BC9V66,0.25766300000000003
ID000GP7L57,0.216196
ID000BCBKJ3,0.305155
ID000BC9144,0.15286
ID000BX1057,0.21446700000000002
ID000BGHJ38,0.184907
ID000BLGS10,0.23037
ID00793G279,0.20879
ID000BWZN16,0.127304
ID000BC3KQ4,0.316767
ID000BC3NQ8,0.378116
ID000BCVNG8,0.21024600000000002
ID000BCW4F0,0.31587800000000005
ID000BCW7B7,0.264383
IDZQ000TL40,0.18012899999999998
ID000BCSZJ2,0.244617
ID000BCT2V0,0.20687399999999997
ID000BCT4W5,0.29187199999999996
ID000BDXM21,0.28165500000000004
ID000BCTB68,0.381904
ID000BCN7R0,0.157914
ID000BPGP44,0.286985
ID000BCQDH5,0.22732399999999997
ID000BC71W5,0.342457
ID000BCV1R4,0.351995
ID000BC7P43,0.214144
ID000DD3KV4,0.246191
ID000BCVTM8,0.367518
ID000BVVR77,0.19145
ID000BCVK38,0.24709099999999998
ID000BRT5T3,0.275118
IDZQ000JZ04,0.42547700000000005
ID000CPYX73,0.151478
ID000BJ5F24,0.185362
ID000BCSH39,0.181948
ID000BC6B81,0.244885
ID000BGL365,0.18651900000000002
ID000HT2VC3,0.21238
IDZQ000LP58,0.387969
ID000FVRTJ1,0.102421
ID000JGNZ28,0.192018
ID000BN0F75,0.209995
ID000F08XS1,0.203123
ID000BR07V7,0.290996
ID000DNP505,0.273446
ID000G183C1,0.256994
ID000HTK8X1,0.205857
ID000FVQM61,0.283317
ID000DJTSG3,0.602989
ID000HGNWJ9,0.312867
ID000BXQY10,0.349381
ID000BPQPP0,0.181812
ID000F5Y7N3,0.22388000000000002
ID000BCSS80,0.210166
ID000BN1745,0.184427
ID000BNC486,0.296551
ID000BHBP83,0.243979
ID000BN07H2,0.19539700000000002
ID000BVVFG3,0.21141300000000002
ID000BQWFD6,0.410046
ID000BVFLJ5,0.31562399999999996
ID000BZTR35,0.178109
ID000CMD8J5,0.1839
ID000BK8DZ7,0.205896
ID000C3DY28,0.23116599999999998
ID000BP0CX8,0.241409
ID000BZGD85,0.251006
ID000BFQXH4,0.163477
ID000BDJ3C8,0.245734
ID000BMDFR1,0.263693
ID000BDNGZ9,0.26566799999999996
ID000BJ0X75,0.215652
ID000BJ4G87,0.386617
ID000BY36M1,0.506993
ID000PW12T4,0.131045
ID000BD1PT0,0.317556
ID000CJBVQ5,0.48837299999999995
ID000C1YNP8,0.2491
ID000BMNL06,0.584727
ID000BCS296,0.174316
ID000DRMCC1,0.12063399999999999
ID000KJYKZ5,0.345188
ID000BW87H4,0.178197
ID000D4W4D8,0.174507
ID000D54V46,0.21814699999999998
ID000BFRZH8,0.343609
ID000BLC1Q6,0.15153599999999998
ID000BZ6C24,0.417016
ID000BFL0H1,0.26618800000000004
ID000GY0PR2,0.08551489999999999
ID000BK4338,0.10034900000000001
ID000DZG5H0,0.3839
ID000C3CNV1,0.22174699999999997
ID000D9VDS2,0.300214
ID000BFDS61,0.271081
ID000D9VMF6,0.291373
ID000BCKQ46,0.24472
ID000DX6YZ3,0.316104
ID000D9Y622,0.359011
ID000CVD5H3,0.17765999999999998
ID000FKL5H5,0.289269
ID000D9YBP6,0.469463
ID000CVFKD2,0.301875
ID000CVFN82,0.415991
ID000BZRNX3,0.263563
ID000CVJD44,0.24686599999999997
ID000CVJGX5,0.252058
ID000DB0XH9,0.26163800000000004
ID000CV6LW9,0.26066300000000003
ID000D9RGG3,0.23224099999999998
ID000CVJKH4,0.408974
ID000CVKR78,0.31732899999999997
ID000CV6V93,0.40635
ID000CV6HJ3,0.254417
ID000CN2JS1,0.188171
ID000ID3Z0,0.27830900000000003
ID000D7NWZ5,0.187211
ID000FKT541,0.44078999999999996
ID000D87ZP5,0.18892799999999998
ID000JH98D0,0.137253
ID000C6TRK9,0.253369
ID000BS1PP1,0.24866300000000002
ID000BTV5T6,0.23426100000000002
ID000CV80S8,0.356889
ID000FZG8V6,0.181855
ID000DJB1N3,0.24075
ID000DTG3Q9,0.278875
ID000JH7Q15,0.312645
ID000BRS159,0.373406
ID000DQX5F3,0.273529
ID000G00T43,0.143117
ID000FBNLN1,0.1192
ID000K03HF9,0.303697
ID000CHXWL8,0.201212
ID000BH9S62,0.236112
ID000GBZBB2,0.225027
ID000M0D8M8,0.313882
ID000NDQHC6,0.45493900000000004
IDZQ000T3P7,0.429648
ID000KF3WZ1,0.166729
ID000LJGBN7,0.322877
ID000JWTMQ0,0.326428
ID000C4VB17,0.44101
ID000J8HV59,0.13535
ID000BRC842,0.244731
IDZQ000M374,0.0982957
ID000J68LB8,0.189845
ID000BVTD71,0.233334
ID000QDZ343,0.315793
ID000Q36ZZ2,0.240867
ID000L9KTP3,0.215268
ID000BC3WW1,0.16363
ID000HBJTT1,0.523097
ID000C49Y67,0.33059499999999997
ID000KDCPL6,0.18937400000000001
ID000FLGTQ7,0.250021
ID000DXV6Z6,0.23249699999999998
ID000GYZ0J8,0.13527
ID000GSJZ39,0.745827
ID000BZGLM1,0.360906
ID000P8X980,0.261938
ID000BVRB40,0.24678699999999998
ID000PM94Y8,0.326843
ID000KYZNK1,0.371078
ID000NG5B62,0.239494
ID000PN4ZS9,0.41737399999999997
ID000DGPW47,0.23924299999999998
ID000P1HJ27,0.298679
ID000LPWWD0,0.367792
ID000G61Q63,0.19216
ID000BWVFJ8,0.249191
ID000JZK1J6,0.24894899999999998
ID000M2D069,0.183402
ID000R1KZJ7,0.376413
ID000R30S01,0.374155
ID000R58VL8,0.17555
ID000R23KG0,0.270307
ID000RCWV18,0.356825
ID000BXQXG6,0.166967
ID000DY0NL6,0.322415
ID000RLZ512,0.135354
ID000RG6659,0.26257800000000003
ID000DSFWB4,0.171172
ID000C4S1P7,0.313946
ID000QV3SQ9,0.295925
ID000Q2KPV4,0.24665900000000002
ID000RLDHK9,0.28176799999999996
ID000RPVQ84,0.235294
ID000RMP174,0.23120500000000002
ID000TKM8R2,0.219306
ID000KJQD08,0.242348
ID000KW2ZP9,0.2726
ID000TVWQF0,0.323745
ID000DNS236,0.515696
ID000TW1SG7,0.30847800000000003
ID000V7Z5H1,0.363559
ID000VDKND9,0.260811
ID000RTM9J2,0.311347
ID000KVWWS2,0.31288499999999997
ID000BVLHD3,0.22216100000000003
ID000LS0C89,0.434908
ID000BJWG04,0.260558
ID000LW1Z88,0.560058
ID000Q30BF3,0.265544
ID000NMSSP6,0.497296
ID000QHQPZ1,0.453262
ID000QHQRY8,0.625954
ID000QJYGK4,0.240984
ID000BC2QZ2,0.464045
ID000R1SSS5,0.237472
ID0014N51F8,0.161147
ID005C4M635,0.200776
ID0017X5LX9,0.383207
ID000RFWKX0,0.097523
ID000RNRZZ4,0.138944
ID000F88RM3,0.141897
ID000DN4Z11,0.0964536
ID000GWCVP2,0.178847
ID000GN2V64,0.07211139999999999
ID000KDY7P8,0.160873
ID000PH9898,0.11866800000000001
ID000BYXX30,0.100704
ID000F9SMB2,0.11800899999999999
ID000G4CYQ7,0.140556
ID000J298G0,0.0868406
ID000BS6286,0.0801646
ID000PH90M0,0.0991154
ID000MJVSD3,0.191589
ID000DN2JN5,0.128012
ID000M100M7,0.128168
ID000GW9564,0.06504270000000001
ID000CTVFC1,0.08449
ID000C44BF2,0.0707573
ID000M114J2,0.169319
ID000GWB9T8,0.0826092
ID000DN4RP3,0.12709600000000001
ID000F5DZF3,0.100626
ID000KGXK28,0.0738671
ID000CMFVG5,0.106129
ID000BYY2M6,0.143903
ID000DN4WF3,0.08370110000000001
ID000GWD408,0.09735139999999999
ID000BYXZ99,0.13483499999999998
ID000GWD0S6,0.08841510000000001
ID000KDZCG6,0.07255089999999999
ID001CBD709,0.30007399999999995
ID000CDY9Q2,0.23070900000000003
ID001DGX2Y9,0.558909
ID001NQ2BZ9,0.334438
ID000BXKL96,0.204178
ID002CLHQ72,0.384326
ID001Y0JTM1,0.254276
ID002Q8GZX8,0.216928
ID0018QR4X7,0.204552
ID001R1X5K5,0.636192
ID0035W98W5,0.337838
ID0033N6J47,0.256037
ID0014N4YY6,0.42001499999999997
ID002H59B65,0.333459
ID004CDSD91,0.381262
ID003QTWXD9,0.269531
ID004MP75N7,0.276887
ID004PQB012,0.297012
ID001RWKH61,0.24589699999999998
ID005840QL0,0.49621899999999997
ID005BJ3992,0.215137
ID005D7PN00,0.446054
ID0018QQVF8,0.454167
ID000HSWCR8,0.20892199999999997
ID005NR9YT8,0.26961599999999997
ID005Q1P6R7,0.270755
ID002WDRVX7,0.194412
ID005Q6ZLF5,0.588394
ID005QN2S69,0.440284
ID005Q6KRN9,0.183479
ID005NL3KM4,0.279673
ID0018QL4P2,0.262171
ID0018FG230,0.228888
ID0063F8XW3,0.272228
ID0065XJJ79,0.269779
ID002XZ5C27,0.42798
ID002N3Z7X3,0.374435
ID006G4QPW1,0.251737
ID006H0YXJ7,0.246259
ID006NBXCW8,0.26562199999999997
ID006MKPR55,0.2614
ID000BXX1M1,0.20687199999999997
ID002004KQ7,0.193698
ID0018FYWW2,0.31351999999999997
ID006Q44QK5,0.340704
ID002W8PL99,0.257133
ID006SXBR83,0.298982
ID006TLDFV6,0.233093
ID006XK4Y51,0.347326
ID006SXC269,0.246577
ID006X1DWG5,0.31359699999999996
ID001BDFD65,0.23084699999999997
ID007N4NB46,0.474811
ID007MM4KK0,0.263631
ID007QYRMK1,0.5909310000000001
ID007DM9788,0.5885229999999999
ID00801PLF9,0.19204000000000002
ID000DGWJD8,0.285887
ID007GFXGZ3,0.282507
ID007SKK5V1,0.319827
ID00325BD80,0.26060900000000004
ID0089CNJ09,0.375625
ID008GZH909,0.504854
ID001R1WJD4,0.193839
ID0018FQT30,0.19459
ID000Q4DXY8,0.16705699999999998
ID008TZ55D2,0.158473
ID0015D2WW5,0.162751
ID0018FTL07,0.298281
ID002WXYKS5,0.287125
ID0018F36L5,0.12521400000000002
ID0018F1WZ5,0.1505
ID001Z0MR13,0.155029
ID0018FQGV7,0.21246700000000002
ID0018G28R4,0.155672
ID00397CVG9,0.167966
ID000BFN695,0.12704300000000002
ID000DL9LK0,0.08195930000000001
ID000JWWBJ8,0.22670900000000002
ID001DN57L8,0.206447
ID000BMWY99,0.296113
ID000BW4519,0.11986
ID000BC3676,0.10940899999999999
ID000BW4QS4,0.101974
ID000JX4JW5,0.128168
ID000QX7NK8,0.10766500000000001
ID000QX18B7,0.105626
ID000BC0KZ7,0.129358
ID000JN9C93,0.191589
IDZQ000KVM7,0.192243
IDZQ0003GF7,0.132045
IDZQ000BBR6,0.140556
IDZQ000F6Q4,0.202585
ID000BR8MG3,0.23162
IDZQ000MKV9,0.257387
IDZQ000Y264,0.334598
IDZQ000X0H7,0.299052
IDZQ000XKM7,0.399566
IDZQ0009P98,0.148168
IDZQ000ZKM5,0.20886100000000002
ID000BMP3T3,0.11286800000000001
ID000BMCS58,0.16299
ID000BC4N05,0.19767
ID000BC4R79,0.740926
ID000BCC685,0.39774
ID000BXLYW1,0.321371
ID000BC8HB2,0.19386099999999998
ID000BC8T44,0.181772
ID000BDLN40,0.24091500000000002
ID000BC9VG5,0.348708
ID000BFFXZ6,0.133552
ID000BXG9L4,0.17017000000000002
ID000BXR7X3,0.225556
ID000BCHRB0,0.123903
ID000BFM8W6,0.221002
ID000BC0919,0.597314
ID000BC81W4,0.629892
IDZQ000W783,0.40417
ID000BC8L41,0.319306
ID000BC9616,0.34669
ID000BC2SQ8,0.23556
ID000BS04Y9,0.28800000000000003
IDZQ000SJC7,0.33114099999999996
ID000BWV9C9,0.175484
ID000BFCKY8,0.144322
ID000BGG9J4,0.141573
ID000K8KC37,0.252289
IDZQ000DWM3,0.157032
ID000C1HSN8,0.160376
ID000JKR6K9,0.192187
ID000FT9S80,0.321196
ID000BCP0Y5,0.205947
ID000F5L3Q3,0.183256
ID000HSSVH2,0.339447
ID000BX4HR3,0.215848
ID000BVTFV9,0.216044
ID000BKT233,0.28735700000000003
ID000C1BSZ1,0.250961
IDZQ000X336,0.49796
ID000BH6SN6,0.238015
ID000BQFDC1,0.204743
ID000CHJ9N3,0.528927
ID000D2BV81,0.352342
IDZQ000WT94,0.650142
ID000D9XXB4,0.210666
ID000DWVTX0,0.5079239999999999
ID000CVJN24,0.482771
ID000FKK0Y8,0.27628600000000003
ID000QQCVC8,0.33937399999999995
ID000PTXSH2,0.502567
ID000R14LB4,0.244585
ID000RLBDM8,0.286914
ID000CX7XG6,0.0728868
ID000K00HV4,0.257488
ID000R2FKN9,0.200574
ID000QCF374,0.38971300000000003
ID000BC19P2,0.40017199999999997
ID000W2K701,0.536971
ID000QQF9M3,0.182316
ID000BHVM79,0.09269680000000001
ID000BZ3Q44,0.15286
ID000D717K0,0.3839
ID000BCGN39,0.0964536
ID001BQZ142,0.290848
ID000BW5G41,0.0847173
ID000BW55T8,0.0801646
ID000JX4VV9,0.0738671
ID000BPCDZ1,0.0707573
ID000DK8P88,0.0810794
ID000JX1NH6,0.08551489999999999
ID009DZ1CM6,0.19559200000000002
ID006MM96N5,0.151754
ID000C1RHJ6,0.102421
ID000BW4WX5,0.143903
ID000SXK3M3,0.18878699999999998
ID001MM9Y82,0.177649
ID000L2Q4C1,0.0991154
ID0042FK271,0.308108
ID009R0Y011,0.262446
ID009R3Q853,0.0759766
ID0067S6N55,0.144895
ID000P71H34,0.38169899999999995
ID007KJFDK3,0.39492
ID0015D8K91,0.187452
ID002XQH5N6,0.16786500000000001
ID000BSWKL2,0.193732
ID000C3SGX7,0.112171
ID000HJ1YM9,0.224856
ID000BGKJ61,0.369198
ID000BMPT07,0.21827
ID000QCP8K7,0.443816
ID000HDBXP0,0.23057800000000003
ID000R3KG05,0.653856
ID000C2LY67,0.185979
ID000C3H4B0,0.20573200000000003
ID000C34K73,0.20628400000000002
ID000BKVR99,0.571048
ID000BDCBX4,0.13954
ID000BDT426,0.24115100000000003
ID000BDDBX3,0.232438
ID000BDD8S6,0.23986500000000002
ID000BCYWV8,0.131734
ID000BCR2B4,0.216888
ID000BDBL90,0.39810999999999996
ID000BKSX45,0.371271
ID000BKSFD4,0.398752
IDZQ000MVL6,0.202716
ID008HL97Z4,0.167468
ID000BDB318,0.34657
ID000BDBTK0,0.344871
ID000BCQW47,0.268085
ID000BCQZ31,0.323718
ID000BDBQY1,0.40976599999999996
ID000C2QN48,0.298492
ID000JQT615,0.457636
ID000BGKDP3,0.266345
ID000BFYVC4,0.300011
ID000BDB5Z6,0.23672800000000002
ID000BGSCN9,0.679235
ID000BRY3K1,0.29584
ID000BDC9S5,0.322073
ID000BDCGJ9,0.284566
ID000BDCWZ6,0.643204
ID000BKQ3D3,0.306251
ID000BQVP54,0.384822
ID000BT3V92,0.464217
ID000DYK971,0.198298
ID000BDD2Z1,0.334728
ID000DD5RF5,0.357667
ID000BGPZD2,0.208603
ID000BQJMW5,0.546944
ID000JDLX22,0.175217
ID000FZ8RC4,0.839734
ID000C192X3,0.262401
ID000BRBCY1,0.31180599999999997
ID000BVGMQ4,0.394983
ID000CH5351,0.563916
ID000BJL2Z9,0.377456
ID000F5LR80,0.479634
ID000BS3KW2,0.23526
ID000JMVYG4,0.186185
ID000GM9940,0.330007
ID000BL6J84,0.19705
ID000BZ6QF9,0.219375
ID000FM9NR5,0.492279
ID000F644N1,0.700354
ID000BNCNQ4,0.201677
ID000BXCBM2,0.526243
ID000CHFD49,0.267629
ID000BFHC62,0.567473
ID000DK33D6,0.254029
ID000BX0KG2,0.6053689999999999
ID000BVT863,0.505595
ID000GN4VX2,0.46726599999999996
ID000BZWM96,0.206502
ID000CHF9Y5,0.431909
ID000CJSPY1,0.55088
ID000BRPK50,0.19792300000000002
ID000C0S2M6,0.193914
ID000BP2Z10,0.179194
ID000C0S0W9,0.196972
ID000BK0D58,0.174676
ID000GWRHQ6,0.214416
ID000J1C173,0.24731399999999998
ID000FQDH85,0.22262600000000002
ID000CBQ9M9,0.219191
ID000BH8H76,0.187868
ID000C4XZ67,0.170901
ID000CD3W58,0.256657
ID000CGQ2R8,0.18748499999999998
ID000CLDF56,0.489982
ID000CQ2WZ7,0.39161599999999996
ID000BHHQM9,0.370148
ID000BMW6V5,0.21673499999999998
ID000BZP751,0.250582
ID000NSV604,0.12815
ID000C9S6S2,0.191684
IDZQ000PTP4,0.12729000000000001
ID000MGLKB9,0.418113
ID000CY32M9,0.641837
ID000CXFGV7,0.318405
ID000CHPT43,0.42070100000000005
ID000DCGWH2,0.72292
ID000BYNWD2,0.350387
ID000JRVP54,0.593604
ID000HDFQV4,0.47085299999999997
ID000BWKSN7,0.296611
ID000L6W5T4,0.337334
ID000KDG6T6,0.180896
ID006FCV2N9,0.30801100000000003
ID000BQT4H1,0.459883
ID000C331Q5,0.650123
ID000C2P0S3,0.198878
ID000PP3FW4,0.346868
ID000CNMB06,0.52572
ID000BNCM86,0.295551
ID000C8H697,0.601755
ID000BXFFW9,0.303519
ID000CQCPJ9,0.434274
ID000HHBQ85,0.332726
ID000J29Q70,0.481942
ID000BXNGD9,0.29367
ID000QHGNX9,0.40819
ID000BXNDK8,0.533133
ID000FRYGN5,0.7467229999999999
ID000HLYNS6,0.21963400000000002
ID000JSQ4V6,0.496809
ID000G8KQB2,0.723256
ID000DDCSK9,0.42591999999999997
ID000KPC6C1,0.9113129999999999
ID000K69R59,0.635828
ID000BVFXL6,0.51944
ID000P8WWS8,0.30893000000000004
ID000GHDD83,0.200388
ID000P92TD2,0.345432
ID000PM3Q75,0.54845
ID000PLKNY5,0.265048
ID000KRXV57,0.194727
ID000QJ5PT7,0.314756
ID000QBMZ40,0.287667
ID000QB2RD0,0.5980770000000001
ID000R2SMP9,0.347165
ID000NX0CW9,0.545687
ID000CCGNN6,0.160499
ID000P3KVK2,0.202801
ID000C3SSB5,0.28803
ID000RHKGX8,0.36832800000000004
ID000JQF0D0,0.342406
ID000NCTJG7,0.657713
ID000TG4597,0.18445799999999998
ID000CDWV67,0.218183
ID000P8STV6,0.7422350000000001
ID000GMJW48,0.5748770000000001
ID000NXY9H6,0.524798
ID000GZMB69,0.737006
ID000R4RKJ7,0.32097800000000004
ID000V2X851,0.637534
ID000G5JYX9,0.374184
ID000M5SPK5,0.509158
ID000LWRTC9,0.493612
ID000LW0T38,0.7138180000000001
ID000V97SN1,0.5576260000000001
ID000GVFQP2,0.624448
ID000BLF1W6,0.735442
ID000QF8RS9,0.226392
ID000Q477J9,0.422196
ID000QVT5P2,0.5304810000000001
ID000BQ1Z64,0.444641
ID000V2Z252,0.43946899999999994
ID000QHQBL7,0.219585
ID0015WQQ14,0.48426400000000003
IDZQ000LYN9,0.43027
ID000G6J4S9,0.130635
ID000R2T174,0.255035
ID001BS2HL0,0.444288
ID000Q8TN74,0.445376
ID001BBZDR4,0.24149400000000001
ID005Q1G018,0.60573
ID001Q6QVJ8,0.5827829999999999
ID001QZ05L6,0.266517
ID001MB7616,0.358691
ID0024N3YB0,0.508255
ID0029P0134,0.5433819999999999
ID00328NPF6,0.254596
ID003CC3278,0.279785
ID003RY9X43,0.42771800000000004
ID004BDJQ66,0.41149399999999997
ID004911775,0.312591
ID001NPTQW2,0.6500199999999999
ID004HNSPN1,0.506513
ID004LNWH77,0.214919
ID000BN95B3,0.49544399999999994
ID005D7NYX2,0.463132
ID0035GLYB2,0.25244
ID001S0FVR2,0.207744
ID002XQY833,0.533709
ID005KMVVS4,0.22793200000000002
ID001R1QC28,0.55591
ID005MZLYY1,0.488684
ID005MWM9Q1,0.337993
ID005X0FHP0,0.245369
ID005XNQ0N7,0.256743
ID0063JCFZ6,0.6595880000000001
ID0067TKTN4,0.33920900000000004
ID006HB9MY8,0.409613
ID006L2P5V5,0.242821
ID006BFTP67,0.488778
ID006M24HF9,0.380659
ID006NG2D86,0.392279
ID000BPVN88,0.410765
ID000G1FJ38,0.33608499999999997
ID00739K277,0.257648
ID0074H79L2,0.18573800000000001
ID000NNQP45,0.4774
ID000QC0PX2,0.364105
ID0080TXH04,0.43098800000000004
ID006G4LGZ3,0.382731
ID008FC0240,0.530728
ID0018QLC74,0.184473
ID008MW14V3,0.6112810000000001
ID0099WSPG7,0.2352
ID009BC4NZ8,0.273233
ID000CYXPX3,0.18902
ID000BHX2C5,0.31714200000000003
ID000BHXQJ5,0.26047800000000004
ID000BF2HJ3,0.280733
ID000BHWWK1,0.202426
ID000BHXCG9,0.1605
ID000BHZ457,0.509116
ID000BHZ581,0.221124
ID000BHYF44,0.265725
ID000BHXW20,0.370719
ID000L9DG88,0.437166
ID000BWC8G8,0.366548
ID000BHYBX1,0.51134
ID000BHWXX5,0.82137
ID000BHY1P2,0.397025
ID000BX3HJ3,0.498468
ID000BHZL40,0.24073899999999998
ID000BHZ233,0.403945
ID000BHZ1K6,0.22925500000000001
ID000BHXGK5,0.390162
ID000D7RYR6,0.31440100000000004
ID000BCPKQ0,0.247548
IDZQ000M8V6,0.203034
ID000CM6G96,0.429256
ID000P8H737,0.511534
ID000FCM1N4,0.178234
ID000CHSFX8,0.24042199999999997
